date,channel,video_title,views,likes,comment_text,video_id,stress_score,keyword_score,intensity_score,engagement_weight
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.2963603292422074,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.3385030578582473,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.3354236643994105,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.3551205183642663,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.2863721649508674,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.2571390104727417,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.2880612195751396,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.1433757595004928,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.1649957360386376,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.1761928934448193,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.2054836440725821,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.3312155389618248,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.21374274357431,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.2612012286931705,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.4121664053574614,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,144749,6127,[simule],sim_2M M_0,0.2631721011611871,0.0,0.0,8.720623711420426
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.2767464783486288,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.2097338736147632,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.2647228817256649,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.3708635909278811,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.1397770204694041,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.3343339864758426,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.3166320627666205,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.241762362544004,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.1650906516617546,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.3017275142509638,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.2475815147409733,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.3161767175786388,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.2972025516538253,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.4393959587755979,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.2736938520841433,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.2031210842207476,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,33093,1991,[simule],sim_2M M_0,0.311370665702784,0.0,0.0,7.596894438144544
2018-01-01,2M Maroc,[simule] Video economie 2018-01,90422,1167,[simule],sim_2M M_0,0.3703958706890276,0.0,0.0,7.0630481633881725
2018-01-01,2M Maroc,[simule] Video economie 2018-01,90422,1167,[simule],sim_2M M_0,0.3273542538801713,0.0,0.0,7.0630481633881725
2018-01-01,2M Maroc,[simule] Video economie 2018-01,90422,1167,[simule],sim_2M M_0,0.4269331187664761,0.0,0.0,7.0630481633881725
2018-01-01,2M Maroc,[simule] Video economie 2018-01,90422,1167,[simule],sim_2M M_0,0.1882471836676589,0.0,0.0,7.0630481633881725
2018-01-01,2M Maroc,[simule] Video economie 2018-01,90422,1167,[simule],sim_2M M_0,0.2376582206092382,0.0,0.0,7.0630481633881725
2018-01-01,2M Maroc,[simule] Video economie 2018-01,90422,1167,[simule],sim_2M M_0,0.2118440238302182,0.0,0.0,7.0630481633881725
2018-01-01,2M Maroc,[simule] Video economie 2018-01,90422,1167,[simule],sim_2M M_0,0.2601529762726964,0.0,0.0,7.0630481633881725
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.2752358158178259,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.1628632920514763,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.2038337412480367,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.3234521048272331,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.3706672496672098,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.4749416388089763,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.5574834804973752,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.3325327075515552,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.2061774277538477,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.1033516932908977,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.3193298901676607,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.2220711599787861,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.2578537051405438,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,99304,3404,[simule],sim_2M M_0,0.2401471466413328,0.0,0.0,8.133000218583613
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.3093702296267965,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.2809587232232335,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.2020270208023925,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.1445143935333234,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.2514681467401157,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.2903954289830667,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.454349550778905,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.3069605654892752,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.3836824145487907,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,118592,1365,[simule],sim_2M M_0,0.2502992546881918,0.0,0.0,7.2196420401307355
2018-01-01,2M Maroc,[simule] Video economie 2018-01,165432,4320,[simule],sim_2M M_0,0.2299655127484977,0.0,0.0,8.371242135931933
2018-01-01,2M Maroc,[simule] Video economie 2018-01,165432,4320,[simule],sim_2M M_0,0.4867981344758803,0.0,0.0,8.371242135931933
2018-01-01,2M Maroc,[simule] Video economie 2018-01,165432,4320,[simule],sim_2M M_0,0.2213110574265208,0.0,0.0,8.371242135931933
2018-01-01,2M Maroc,[simule] Video economie 2018-01,165432,4320,[simule],sim_2M M_0,0.3706998868929865,0.0,0.0,8.371242135931933
2018-01-01,2M Maroc,[simule] Video economie 2018-01,165432,4320,[simule],sim_2M M_0,0.2139724125288831,0.0,0.0,8.371242135931933
2018-01-01,2M Maroc,[simule] Video economie 2018-01,165432,4320,[simule],sim_2M M_0,0.3790774297153975,0.0,0.0,8.371242135931933
2018-01-01,2M Maroc,[simule] Video economie 2018-01,165432,4320,[simule],sim_2M M_0,0.3298814455062432,0.0,0.0,8.371242135931933
2018-01-01,2M Maroc,[simule] Video economie 2018-01,165432,4320,[simule],sim_2M M_0,0.2811384477674873,0.0,0.0,8.371242135931933
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.3353823566901027,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.2542873453260453,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.1849313398176632,0.0,0.0,5.4638318050256105
2018-01-01,2M Maroc,[simule] Video economie 2018-01,8445,235,[simule],sim_2M M_0,0.1802214768679498,0.0,0.0,5.4638318050256105
